Country,League,home_team,away_team,home_score,away_score,season_year,Date_day,Date_hour,first_half,second_half,home_team_goals_current_time,home_team_goals_current_score,home_team_goals,home_team_goals_assist,away_team_goals_current_time,away_team_goals_current_score,away_team_goals,away_team_goals_assist,home_team_yellow_card_current_time,home_team_yellow_card,home_team_yellow_card_why,away_team_yellow_card_current_time,away_team_yellow_card,away_team_yellow_card_why,home_team_red_card_current_time,home_team_red_card,home_team_red_card_why,away_team_red_card_current_time,away_team_red_card,away_team_red_card_why,home_team_substitutions_current_time,home_team_substitutions,home_team_substitutions_with,home_team_substitution_why,away_team_substitutions_current_time,away_team_substitutions,away_team_substitutions_with,away_team_substitution_why,expected_goals_xg_home,expected_goals_xg_host,Ball_Possession_Home,Ball_Possession_Host,Goal_Attempts_Home,Goal_Attempts_Host,Shots_on_Goal_Home,Shots_on_Goal_Host,Shots_off_Goal_Home,Shots_off_Goal_Host,Blocked_Shots_Home,Blocked_Shots_Host,Free_Kicks_Home,Free_Kicks_Host,Corner_Kicks_Home,Corner_Kicks_Host,Offsides_Home,Offsides_Host,Throw_ins_Home,Throw_ins_Host,Goalkeeper_Saves_Home,Goalkeeper_Saves_Host,Fouls_Home,Fouls_Host,Red_Cards_Home,Red_Cards_Host,Yellow_Cards_Home,Yellow_Cards_Host,Total_Passes_Home,Total_Passes_Host,Completed_Passes_Home,Completed_Passes_Host,Tackles_Home,Tackles_Host,Crosses_Completed_Home,Crosses_Completed_Host,Interceptions_Home,Interceptions_Host,Attacks_Home,Attacks_Host,Dangerous_Attacks_Home,Dangerous_Attacks_Host,Distance_Covered_(km)_Home,Distance_Covered_(km)_Host,Clearances_Completed_Home,Clearances_Completed_Host,Pass_Success_per_Home,Pass_Success_per_Host,referee,venue,capacity,attendance
Germany,Bundesliga,Mainz,Heidenheim,0,1,2023/2024,16.12,17:30,"""0 - 1""","""0 - 0""",,,,,"[""12'""]",['0 - 1'],['Pieringer M.'],['(Gimber B.)'],"[""38'"", ""44'"", ""90+3'""]","['Krauss T.', 'Ajorque L.', 'Gruda B.']","['(Tripping)', '(Roughing)', '(Roughing)']","[""30'"", ""34'"", ""57'""]","['Gimber B.', 'Busch M.', 'Beste J.']","['(Foul)', '(Foul)', '(Foul)']",,,,,,,"[""46'"", ""63'"", ""73'"", ""86'"", ""86'""]","['Lee Jae-Sung', 'Onisiwo K.', 'Muller M.', 'Mamutovic D.', 'Barkok A.']","['Krauss T.', 'Burkardt J.', 'Papela M.', 'da Costa D.', 'Richter M.']","['-', '-', '-', '-', '-']","[""69'"", ""75'"", ""76'"", ""90+3'""]","['Theuerkauf N.', 'Pick F.', 'Sessa K.', 'Siersleben T.']","['Pieringer M.', 'Beste J.', 'Dinkci E.', 'Maloney L.']","['-', '-', '-', '-']",1.43,0.41,63%,37%,16.0,5.0,4.0,2.0,12.0,3.0,,,21.0,9.0,8.0,1.0,1.0,1.0,38.0,21.0,1.0,4.0,9.0,20.0,,,3.0,3.0,474.0,210.0,365.0,130.0,,,,,,,155.0,108.0,66.0,22.0,118.0,120.0,,,,,Dankert B.  (Ger),Mewa Arena  (Mainz),34 000,27 200
Germany,Bundesliga,B. Monchengladbach,Werder Bremen,2,2,2023/2024,15.12,22:30,"""1 - 1""","""1 - 1""","[""45'"", ""49'""]","['1 - 1', '2 - 1']","['Reitz R.', 'Reitz R.']","['(Hack R.)', '(Hack R.)']","[""7'"", ""76'""]","['0 - 1', '2 - 2']","['Borre R.', 'Ducksch M.']","['(Schmid R.)', '(Njinmah J.)']","[""34'"", ""45+5'"", ""66'"", ""90+4'""]","['Wober M.', 'Honorat F.', 'Weigl J.', 'Kramer Ch.']","['(Roughing)', '(Unsportsmanlike conduct)', '(Roughing)', '(Roughing)']","[""45+5'"", ""51'""]","['Weiser M.', 'Schmid R.']","['(Unsportsmanlike conduct)', '(Holding)']",,,,,,,"[""81'"", ""81'"", ""87'"", ""87'"", ""90'""]","['Kramer Ch.', 'Ngoumou N.', 'Neuhaus F.', 'Ranos G.', 'Borges Sanches Y.']","['Reitz R.', 'Hack R.', 'Kone M.', 'Honorat F.', 'Plea A.']","['-', '-', '-', '-', '-']","[""68'"", ""68'"", ""86'"", ""90+4'""]","['Lynen S.', 'Njinmah J.', 'Agu F.', 'Kownacki D.']","['Bittencourt L.', 'Schmid R.', 'Deman O.', 'Borre R.']","['-', '-', '-', '-']",1.26,2.05,50%,50%,15.0,10.0,4.0,5.0,11.0,5.0,,,10.0,13.0,4.0,3.0,4.0,1.0,13.0,16.0,3.0,2.0,10.0,12.0,,,4.0,2.0,545.0,527.0,469.0,440.0,,,,,,,93.0,115.0,44.0,39.0,120.0,121.0,,,,,Zwayer F.  (Ger),Borussia-Park  (Mönchengladbach),54 042,50 660
Germany,Bundesliga,FC Koln,Mainz,0,0,2023/2024,10.12,19:30,"""0 - 0""","""0 - 0""",,,,,,,,,"[""50'"", ""85'""]","['Martel E.', 'Uth M.']","['(Tripping)', '(Roughing)']","[""58'"", ""83'"", ""84'"", ""87'""]","['Krauss T.', 'Kohr D.', 'Papela M.', 'Widmer S.']","['(Tripping)', '(Foul)', '(Unsportsmanlike conduct)', '(Foul)']",,,,,,,"[""34'"", ""46'"", ""64'"", ""64'"", ""75'""]","['Kilian L.', 'Paqarada L.', 'Kainz F.', 'Dietz F.', 'Uth M.']","['Chabot J.', 'Heintz D.', 'Ljubicic D.', 'Tigges S.', 'Waldschmidt L.']","['(Injury)', '-', '-', '-', '-']","[""61'"", ""76'"", ""76'""]","['Lee Jae-Sung', 'Papela M.', 'Richter M.']","['Burkardt J.', 'Krauss T.', 'Gruda B.']","['-', '-', '-']",0.51,2.14,55%,45%,7.0,13.0,3.0,5.0,4.0,8.0,,,10.0,10.0,1.0,7.0,0.0,1.0,27.0,22.0,5.0,3.0,10.0,10.0,,,2.0,4.0,495.0,432.0,416.0,350.0,,,,,,,100.0,99.0,20.0,36.0,124.0,122.0,,,,,Willenborg F.  (Ger),RheinEnergieStadion  (Cologne),50 000,50 000
Germany,Bundesliga,Stuttgart,Bayer Leverkusen,1,1,2023/2024,10.12,17:30,"""1 - 0""","""0 - 1""","[""40'""]",['1 - 0'],['Fuhrich C.'],['(Vagnoman J.)'],"[""47'""]",['1 - 1'],['Wirtz F.'],['(Boniface V.)'],"[""65'""]",['Karazor A.'],['(Foul)'],"[""6'""]",['Kossounou O.'],['(Tripping)'],,,,,,,"[""66'"", ""77'"", ""77'"", ""85'"", ""85'""]","['Silas', 'Leweling J.', 'Stergiou L.', 'Jeong Woo-Yeong', 'Rouault A.']","['Millot E.', 'Fuhrich C.', 'Mittelstadt M.', 'Undav D.', 'Vagnoman J.']","['-', '-', '-', '-', '-']","[""65'"", ""73'"", ""84'""]","['Hofmann J.', 'Schick P.', 'Hincapie P.']","['Adli A.', 'Boniface V.', 'Palacios E.']","['-', '-', '-']",3.1,3.22,55%,45%,22.0,20.0,12.0,6.0,10.0,14.0,,,10.0,8.0,8.0,8.0,0.0,3.0,16.0,20.0,5.0,11.0,8.0,7.0,,,1.0,1.0,583.0,517.0,519.0,445.0,,,,,,,122.0,126.0,36.0,59.0,122.0,121.0,,,,,Aytekin D.  (Ger),MHPArena  (Stuttgart),60 449,54 500
Germany,Bundesliga,Dortmund,RB Leipzig,2,3,2023/2024,9.12,20:30,"""1 - 1""","""1 - 2""","[""45+6'"", ""90+3'""]","['1 - 1', '2 - 3']","['Sule N.', 'Fullkrug N.']","['(Brandt J.)', '(Brandt J.)']","[""32'"", ""54'"", ""90+1'""]","['0 - 1', '1 - 2', '1 - 3']","['Bensebaini R.', 'Baumgartner C.', 'Poulsen Y.']","['(Own goal)', '-', '(Forsberg E.)']","[""60'""]",['Ozcan S.'],['(Tripping)'],"[""35'"", ""61'"", ""66'""]","['Simakan M.', 'Simons X.', 'Openda L.']","['(Foul)', '(Unsportsmanlike conduct)', '(Roughing)']","[""15'""]",['Hummels M.'],['(Tripping)'],,,,"[""19'"", ""71'"", ""82'"", ""82'""]","['Sule N.', 'Adeyemi K.', 'Reyna G.', 'Malen D.']","['Gittens J.', 'Reus M.', 'Meunier T.', 'Bensebaini R.']","['-', '-', '-', '-']","[""75'"", ""75'"", ""76'"", ""81'""]","['Forsberg E.', 'Poulsen Y.', 'Sesko B.', 'Kampl K.']","['Baumgartner C.', 'Openda L.', 'Simons X.', 'Haidara A.']","['-', '-', '-', '-']",2.05,2.7,56%,44%,18.0,24.0,6.0,8.0,12.0,16.0,,,14.0,7.0,6.0,6.0,1.0,4.0,16.0,15.0,5.0,4.0,6.0,11.0,1.0,0.0,1.0,3.0,547.0,465.0,470.0,386.0,,,,,,,129.0,97.0,46.0,67.0,110.0,122.0,,,,,Jablonski S.  (Ger),Signal Iduna Park  (Dortmund),81 365,81 365
Germany,Bundesliga,Eintracht Frankfurt,Bayern Munich,5,1,2023/2024,9.12,17:30,"""3 - 1""","""2 - 0""","[""12'"", ""31'"", ""36'"", ""50'"", ""60'""]","['1 - 0', '2 - 0', '3 - 0', '4 - 1', '5 - 1']","['Marmoush O.', 'Dina Ebimbe J.', 'Larsson H.', 'Dina Ebimbe J.', 'Knauff A.']","['-', '-', '(Marmoush O.)', '(Chaibi F.)', '(Marmoush O.)']","[""44'""]",['3 - 1'],['Kimmich J.'],['(Sane L.)'],"[""67'""]",['Marmoush O.'],['(Foul)'],"[""23'"", ""71'""]","['Kim Min-Jae', 'Sane L.']","['(Roughing)', '(Roughing)']",,,,,,,"[""76'"", ""81'"", ""81'"", ""89'"", ""89'""]","['Nkounkou N.', 'Hasebe M.', 'Hauge J.', 'Ngankam J.', 'Baum E.']","['Dina Ebimbe J.', 'Marmoush O.', 'Knauff A.', 'Chaibi F.', 'Buta']","['-', '-', '-', '-', '-']","[""46'"", ""46'"", ""66'"", ""66'"", ""71'""]","['Guerreiro R.', 'Laimer K.', 'Gnabry S.', 'Muller T.', 'Musiala J.']","['Davies A.', 'Mazraoui N.', 'Coman K.', 'Choupo-Moting E. M.', 'Gnabry S.']","['-', '-', '-', '-', '(Injury)']",1.61,1.97,38%,62%,14.0,17.0,6.0,6.0,8.0,11.0,,,8.0,9.0,1.0,9.0,0.0,2.0,14.0,9.0,5.0,1.0,8.0,7.0,,,1.0,2.0,377.0,678.0,298.0,610.0,,,,,,,59.0,151.0,31.0,65.0,121.0,111.0,,,,,Zwayer F.  (Ger),Deutsche Bank Park  (Frankfurt),58 000,58 000
Germany,Bundesliga,Heidenheim,Darmstadt,3,2,2023/2024,9.12,17:30,"""1 - 0""","""2 - 2""","[""42'"", ""69'"", ""71'""]","['1 - 0', '2 - 2', '3 - 2']","['Schoppner J.', 'Mainka P.', 'Mainka P.']","['(Beste J.)', '(Beste J.)', '(Beste J.)']","[""52'"", ""60'""]","['1 - 1', '1 - 2']","['Skarke T.', 'Maloney L.']","['(Holland F.)', '(Own goal)']","[""55'"", ""63'""]","['Kleindienst T.', 'Dinkci E.']","['(Tripping)', '(Roughing)']","[""62'"", ""82'""]","['Muller J.', 'Karic E.']","['(Tripping)', '(Roughing)']",,,,,,,"[""57'"", ""67'"", ""67'"", ""90'""]","['Theuerkauf N.', 'Beck A.', 'Sessa K.', 'Thomalla D.']","['Traore O. H.', 'Maloney L.', 'Dinkci E.', 'Beste J.']","['-', '-', '-', '-']","[""74'"", ""74'"", ""74'"", ""88'"", ""88'""]","['Maglica M.', 'Klarer C.', 'Muller A.', 'Torsiello F.', 'Honsak M.']","['Isherwood T.', 'Muller J.', 'Kempe T.', 'Skarke T.', 'Karic E.']","['-', '-', '-', '-', '-']",1.88,1.25,48%,52%,16.0,20.0,7.0,7.0,9.0,13.0,,,13.0,18.0,8.0,3.0,1.0,1.0,25.0,24.0,5.0,4.0,17.0,13.0,,,2.0,2.0,325.0,418.0,211.0,318.0,,,,,,,83.0,101.0,60.0,38.0,116.0,115.0,,,,,Schlager D.  (Ger),Voith-Arena  (Heidenheim),15 000,15 000
Germany,Bundesliga,Union Berlin,B. Monchengladbach,3,1,2023/2024,9.12,17:30,"""1 - 0""","""2 - 1""","[""24'"", ""50'"", ""75'""]","['1 - 0', '2 - 0', '3 - 0']","['Volland K.', 'Hollerbach B.', 'Kaufmann M.']","['(Penalty)', '-', '-']","[""77'""]",['3 - 1'],['Plea A.'],['(Honorat F.)'],"[""29'""]",['Juranovic J.'],['(Holding)'],"[""3'"", ""33'"", ""47'""]","['Scally J.', 'Weigl J.', 'Plea A.']","['(Foul)', '(Tripping)', '(Foul)']",,,,,,,"[""61'"", ""74'"", ""74'"", ""84'""]","['Schafer A.', 'Aaronson B.', 'Kaufmann M.', 'Jaeckel P.']","['Hollerbach B.', 'Volland K.', 'Behrens K.', 'Gosens R.']","['-', '-', '-', '-']","[""59'"", ""70'"", ""70'"", ""70'"", ""80'""]","['Ngoumou N.', 'Friedrich M.', 'Neuhaus F.', 'Herrmann P.', 'Ranos G.']","['Kramer Ch.', 'Scally J.', 'Netz L.', 'Reitz R.', 'Cvancara T.']","['-', '-', '-', '-', '-']",2.83,1.17,44%,56%,16.0,13.0,6.0,4.0,10.0,9.0,,,8.0,11.0,6.0,7.0,3.0,1.0,14.0,22.0,3.0,3.0,9.0,8.0,,,1.0,3.0,349.0,589.0,272.0,501.0,,,,,,,90.0,123.0,52.0,51.0,123.0,118.0,,,,,Petersen M.  (Ger),Stadion An der Alten Försterei  (Berlin),22 012,22 012
Germany,Bundesliga,Werder Bremen,Augsburg,2,0,2023/2024,9.12,17:30,"""1 - 0""","""1 - 0""","[""39'"", ""65'""]","['1 - 0', '2 - 0']","['Stark N.', 'Ducksch M.']","['(Ducksch M.)', '(Weiser M.)']",,,,,"[""78'""]",['Zetterer M.'],['(Delay of game)'],"[""27'"", ""71'"", ""80'""]","['Demirovic E.', 'Thorup J.', 'Dorsch N.']","['(Tripping)', '(Not on pitch)', '(Tripping)']",,,,,,,"[""58'"", ""75'"", ""87'"", ""87'""]","['Lynen S.', 'Njinmah J.', 'Woltemade N.', 'Agu F.']","['Bittencourt L.', 'Schmid R.', 'Ducksch M.', 'Deman O.']","['-', '-', '-', '-']","[""66'"", ""66'"", ""72'"", ""86'"", ""86'""]","['Beljo D.', 'Engels A.', 'Okugawa M.', 'Gumny R.', 'Mbuku N.']","['Tietz P.', 'Rexhbecaj E.', 'Vargas R.', 'Mbabu K.', 'Jensen F.']","['-', '-', '-', '-', '-']",1.17,0.65,50%,50%,12.0,11.0,5.0,1.0,7.0,10.0,,,11.0,16.0,5.0,2.0,2.0,2.0,11.0,27.0,1.0,3.0,13.0,9.0,,,1.0,2.0,428.0,416.0,351.0,362.0,,,,,,,105.0,117.0,33.0,53.0,119.0,119.0,,,,,Stegemann S.  (Ger),Weserstadion  (Bremen),42 100,36 000
Germany,Bundesliga,Wolfsburg,Freiburg,0,1,2023/2024,9.12,17:30,"""0 - 0""","""0 - 1""",,,,,"[""74'""]",['0 - 1'],['Gregoritsch M.'],['(Sildillia K.)'],"[""85'""]",['Arnold M.'],"['(Foul, misses next match)']","[""57'"", ""77'"", ""85'"", ""86'""]","['Hofler N.', 'Sallai R.', 'Rohl M.', 'Holer L.']","['(Tripping)', '(Foul)', '(Foul)', '(Unsportsmanlike conduct)']",,,,,,,"[""80'"", ""80'"", ""80'"", ""87'""]","['Vranckx A.', 'Kaminski J.', 'Paredes K.', 'Bornauw S.']","['Zesiger C.', 'Gerhardt Y.', 'Svanberg M.', 'Majer L.']","['-', '-', '-', '-']","[""58'"", ""58'"", ""90+2'""]","['Sallai R.', 'Holer L.', 'Adamu J.']","['Doan R.', 'Grifo V.', 'Rohl M.']","['-', '-', '-']",1.62,1.26,55%,45%,10.0,4.0,3.0,1.0,7.0,3.0,,,17.0,14.0,5.0,3.0,3.0,2.0,23.0,19.0,0.0,3.0,11.0,16.0,,,1.0,4.0,566.0,388.0,475.0,314.0,,,,,,,105.0,81.0,34.0,31.0,116.0,116.0,,,,,Fritz M.  (Ger),Volkswagen Arena  (Wolfsburg),28 917,25 000
Germany,Bundesliga,Hoffenheim,Bochum,3,1,2023/2024,8.12,22:30,"""2 - 0""","""1 - 1""","[""32'"", ""43'"", ""76'""]","['1 - 0', '2 - 0', '3 - 0']","['Masovic E.', 'Kramaric A.', 'Bebou I.']","['(Own goal)', '(Promel G.)', '(Bulter M.)']","[""90'""]",['3 - 1'],['Paciencia G.'],['(Gamboa C.)'],"[""41'"", ""51'"", ""53'""]","['Tohumcu U.', 'Kramaric A.', 'Promel G.']","['(Tripping)', '(Holding)', '(Roughing)']","[""60'"", ""63'""]","['Masovic E.', 'Riemann M.']","['(Tripping)', '(Unsportsmanlike conduct)']",,,,,,,"[""65'"", ""65'"", ""84'"", ""84'"", ""88'""]","['Bebou I.', 'Becker F. O.', 'Grillitsch F.', 'Skov R.', 'Bischof T.']","['Weghorst W.', 'Tohumcu U.', 'Stach A.', 'Bulter M.', 'Kramaric A.']","['-', '-', '-', '-', '-']","[""46'"", ""46'"", ""69'"", ""69'"", ""85'""]","['Paciencia G.', 'Antwi-Adjei C.', 'Daschner L.', 'Kwarteng M.', 'Oermann T.']","['Hofmann P.', 'Bero M.', 'Losilla A.', 'Asano T.', 'Stoger K.']","['-', '-', '-', '-', '-']",1.99,1.57,43%,57%,18.0,22.0,7.0,5.0,11.0,17.0,,,13.0,16.0,4.0,5.0,0.0,1.0,17.0,23.0,4.0,4.0,18.0,11.0,,,3.0,2.0,359.0,503.0,273.0,412.0,,,,,,,95.0,107.0,31.0,46.0,121.0,120.0,,,,,Jollenbeck M.  (Ger),PreZero Arena  (Sinsheim),30 150,16 023
Germany,Bundesliga,Augsburg,Eintracht Frankfurt,2,1,2023/2024,3.12,21:30,"""1 - 0""","""1 - 1""","[""35'"", ""58'""]","['1 - 0', '2 - 0']","['Jensen F.', 'Iago']","['(Demirovic E.)', '(Demirovic E.)']","[""78'""]",['2 - 1'],['Dahmen F.'],['(Own goal)'],"[""73'""]",['Pedersen M.'],['(Tripping)'],"[""27'""]",['Buta'],['(Roughing)'],,,,,,,"[""67'"", ""76'"", ""84'"", ""84'""]","['Vargas R.', 'Beljo D.', 'Michel S.', 'Engels A.']","['Jensen F.', 'Tietz P.', 'Demirovic E.', 'Dorsch N.']","['-', '-', '-', '-']","[""46'"", ""46'"", ""64'"", ""64'"", ""81'""]","['Nkounkou N.', 'Chaibi F.', 'Jakic K.', 'Gotze M.', 'Ngankam J.']","['Buta', 'Aaronson P.', 'Dina Ebimbe J.', 'Knauff A.', 'Larsson H.']","['-', '-', '-', '-', '-']",1.75,1.09,35%,65%,9.0,12.0,4.0,6.0,5.0,6.0,,,12.0,15.0,2.0,4.0,7.0,2.0,26.0,21.0,5.0,2.0,9.0,10.0,,,1.0,1.0,323.0,621.0,252.0,534.0,,,,,,,54.0,75.0,28.0,24.0,,,,,,,Osmers H.  (Ger),WWK Arena  (Augsburg),30 660,26 107
Germany,Bundesliga,Bayer Leverkusen,Dortmund,1,1,2023/2024,3.12,19:30,"""0 - 1""","""1 - 0""","[""79'""]",['1 - 1'],['Boniface V.'],['-'],"[""5'""]",['0 - 1'],['Ryerson J.'],['(Fullkrug N.)'],"[""12'"", ""74'"", ""90+1'""]","['Frimpong J.', 'Palacios E.', 'Kossounou O.']","['(Tripping)', '(Tripping)', '(Unsportsmanlike conduct)']","[""77'"", ""90+1'""]","['Hummels M.', 'Wolf M.']","['(Tripping)', '(Unsportsmanlike conduct)']",,,,,,,"[""64'"", ""79'""]","['Adli A.', 'Schick P.']","['Hofmann J.', 'Palacios E.']","['-', '-']","[""64'"", ""64'"", ""84'""]","['Papadopoulos A.', 'Adeyemi K.', 'Meunier T.']","['Schlotterbeck N.', 'Gittens J.', 'Reus M.']","['-', '-', '-']",2.33,0.94,61%,39%,22.0,6.0,6.0,2.0,16.0,4.0,,,12.0,17.0,16.0,1.0,4.0,0.0,22.0,12.0,1.0,5.0,12.0,12.0,,,3.0,2.0,667.0,319.0,580.0,242.0,,,,,,,155.0,57.0,126.0,17.0,121.0,118.0,,,,,Siebert D.  (Ger),BayArena  (Leverkusen),30 210,30 210
Germany,Bundesliga,Mainz,Freiburg,0,1,2023/2024,3.12,17:30,"""0 - 0""","""0 - 1""",,,,,"[""69'""]",['0 - 1'],['Gregoritsch M.'],['(Rohl M.)'],"[""29'""]",['Barreiro L.'],['(Tripping)'],"[""87'""]",['Sallai R.'],['(Tripping)'],,,,,,,"[""66'"", ""76'"", ""76'"", ""86'"", ""86'""]","['Burkardt J.', 'Onisiwo K.', 'Barkok A.', 'Kohr D.', 'da Costa D.']","['Richter M.', 'Lee Jae-Sung', 'Gruda B.', 'Krauss T.', 'Widmer S.']","['-', '-', '-', '-', '-']","[""24'"", ""59'"", ""84'"", ""84'""]","['Gulde M.', 'Holer L.', 'Adamu J.', 'Sallai R.']","['Ginter M.', 'Weisshaupt N.', 'Gregoritsch M.', 'Doan R.']","['(Injury)', '-', '-', '-']",2.69,1.41,57%,43%,19.0,13.0,6.0,5.0,13.0,8.0,,,10.0,15.0,14.0,3.0,1.0,0.0,26.0,22.0,4.0,6.0,16.0,11.0,,,1.0,1.0,519.0,331.0,420.0,238.0,,,,,,,143.0,93.0,59.0,24.0,124.0,126.0,,,,,Stieler T.  (Ger),Mewa Arena  (Mainz),34 000,30 000
Germany,Bundesliga,Stuttgart,Werder Bremen,2,0,2023/2024,2.12,20:30,"""1 - 0""","""1 - 0""","[""17'"", ""75'""]","['1 - 0', '2 - 0']","['Undav D.', 'Guirassy S.']","['-', '(Penalty)']",,,,,"[""86'""]",['Stenzel P.'],['(Roughing)'],,,,,,,,,,"[""71'"", ""71'"", ""79'"", ""79'"", ""89'""]","['Vagnoman J.', 'Stiller A.', 'Leweling J.', 'Jeong Woo-Yeong', 'Rouault A.']","['Mittelstadt M.', 'Undav D.', 'Silas', 'Fuhrich C.', 'Stenzel P.']","['-', '-', '-', '-', '-']","[""63'"", ""63'"", ""71'"", ""89'"", ""89'""]","['Stark N.', 'Njinmah J.', 'Deman O.', 'Kownacki D.', 'Lynen S.']","['Veljkovic M.', 'Ducksch M.', 'Agu F.', 'Borre R.', 'Stage J.']","['-', '-', '-', '-', '-']",3.91,0.68,59%,41%,17.0,11.0,6.0,3.0,11.0,8.0,,,11.0,11.0,6.0,7.0,4.0,1.0,17.0,5.0,3.0,4.0,7.0,9.0,,,1.0,0.0,601.0,412.0,529.0,338.0,,,,,,,141.0,80.0,45.0,34.0,119.0,117.0,,,,,Dankert B.  (Ger),MHPArena  (Stuttgart),60 449,54 500
Germany,Bundesliga,B. Monchengladbach,Hoffenheim,2,1,2023/2024,2.12,17:30,"""0 - 0""","""2 - 1""","[""58'"", ""80'""]","['1 - 0', '2 - 1']","['Plea A.', 'Ngoumou N.']","['(Penalty)', '(Netz L.)']","[""60'""]",['1 - 1'],['Weghorst W.'],['(Tohumcu U.)'],"[""54'"", ""82'""]","['Elvedi N.', 'Reitz R.']","['(Tripping)', '(Handling)']","[""50'"", ""88'""]","['Tohumcu U.', 'Akpoguma K.']","['(Holding)', '(Roughing, misses next match)']",,,,,,,"[""54'"", ""68'"", ""84'"", ""84'"", ""84'""]","['Chiarodia F. C.', 'Kramer Ch.', 'Hack R.', 'Ranos G.', 'Herrmann P.']","['Elvedi N.', 'Neuhaus F.', 'Ngoumou N.', 'Plea A.', 'Honorat F.']","['(Injury)', '-', '-', '-', '-']","[""59'"", ""59'"", ""74'"", ""84'"", ""84'""]","['Kramaric A.', 'Bulter M.', 'Grillitsch F.', 'Bischof T.', 'Bebou I.']","['Becker F. O.', 'Skov R.', 'Tohumcu U.', 'Kabak O.', 'Kaderabek P.']","['-', '-', '-', '-', '-']",1.82,1.26,49%,51%,9.0,17.0,3.0,5.0,6.0,12.0,,,10.0,13.0,6.0,3.0,1.0,2.0,19.0,13.0,4.0,1.0,12.0,14.0,,,2.0,2.0,472.0,495.0,392.0,431.0,,,,,,,75.0,122.0,30.0,52.0,116.0,119.0,,,,,Reichel T.  (Ger),Borussia-Park  (Mönchengladbach),54 042,50 000
Germany,Bundesliga,Bochum,Wolfsburg,3,1,2023/2024,2.12,17:30,"""2 - 1""","""1 - 0""","[""19'"", ""39'"", ""87'""]","['1 - 0', '2 - 0', '3 - 1']","['Osterhage P.', 'Bernardo', 'Antwi-Adjei C.']","['(Losilla A.)', '(Stoger K.)', '(Kwarteng M.)']","[""45+1'""]",['2 - 1'],['Svanberg M.'],['(Wind J.)'],"[""36'"", ""45+2'"", ""62'"", ""81'"", ""86'"", ""90+3'""]","['Bero M.', 'Stoger K.', 'Asano T.', 'Gamboa C.', 'Wittek M.', 'Schlotterbeck K.']","['(Roughing)', '(Tripping)', '(Foul)', '(Tripping)', '(Tripping)', '(Tripping)']","[""21'"", ""53'""]","['Vranckx A.', 'Jenz M.']","['(Roughing)', '(Holding)']",,,,,,,"[""59'"", ""60'"", ""72'"", ""72'"", ""81'""]","['Broschinski M.', 'Wittek M.', 'Kwarteng M.', 'Antwi-Adjei C.', 'Oermann T.']","['Hofmann P.', 'Stoger K.', 'Asano T.', 'Bero M.', 'Gamboa C.']","['-', '-', '-', '-', '-']","[""63'"", ""63'"", ""76'"", ""76'""]","['Maehle J.', 'Gerhardt Y.', 'Tomas T.', 'Paredes K.']","['Baku R.', 'Majer L.', 'Rogerio', 'Cerny V.']","['-', '-', '-', '-']",2.13,1.26,47%,53%,19.0,15.0,9.0,6.0,10.0,9.0,,,12.0,14.0,6.0,6.0,2.0,0.0,31.0,32.0,5.0,6.0,14.0,13.0,,,6.0,2.0,358.0,441.0,279.0,344.0,,,,,,,107.0,114.0,39.0,45.0,116.0,115.0,,,,,Schroder R.  (Ger),Vonovia Ruhrstadion  (Bochum),26 000,24 000
Germany,Bundesliga,RB Leipzig,Heidenheim,2,1,2023/2024,2.12,17:30,"""2 - 1""","""0 - 0""","[""29'"", ""44'""]","['1 - 0', '2 - 0']","['Openda L.', 'Poulsen Y.']","['(Penalty)', '(Raum D.)']","[""45+2'""]",['2 - 1'],['Gimber B.'],['(Maloney L.)'],"[""60'"", ""88'""]","['Simakan M.', 'Baumgartner C.']","['(Unsportsmanlike conduct)', '(Roughing)']","[""59'"", ""86'""]","['Pieringer M.', 'Gimber B.']","['(Roughing)', '(Roughing)']",,,,,,,"[""78'"", ""78'"", ""89'"", ""90+2'""]","['Sesko B.', 'Forsberg E.', 'Lukeba C.', 'Lenz C.']","['Poulsen Y.', 'Simons X.', 'Baumgartner C.', 'Raum D.']","['-', '-', '-', '-']","[""68'"", ""68'"", ""74'"", ""86'"", ""86'""]","['Beck A.', 'Sessa K.', 'Dovedan N.', 'Schimmer S.', 'Thomalla D.']","['Maloney L.', 'Theuerkauf N.', 'Pieringer M.', 'Beste J.', 'Schoppner J.']","['-', '-', '-', '-', '-']",4.14,1.29,67%,33%,23.0,7.0,8.0,1.0,15.0,6.0,,,15.0,16.0,5.0,3.0,3.0,0.0,18.0,22.0,0.0,6.0,13.0,16.0,,,2.0,2.0,692.0,264.0,623.0,182.0,,,,,,,138.0,90.0,71.0,33.0,121.0,124.0,,,,,Dingert C.  (Ger),Red Bull Arena  (Leipzig),47 069,40 000
